, PRIMARY DESCRIPTION,Date,Counts,Cases - Total
4647,CRIMINAL SEXUAL ASSAULT,2020-12-08,1,"1,971"
4641,CRIMINAL TRESPASS,2020-12-08,12,"1,971"
4632,DECEPTIVE PRACTICE,2020-12-08,102,"1,971"
4644,HOMICIDE,2020-12-08,3,"1,971"
4636,MOTOR VEHICLE THEFT,2020-12-08,36,"1,971"
4643,NARCOTICS,2020-12-08,10,"1,971"
4642,OFFENSE INVOLVING CHILDREN,2020-12-08,11,"1,971"
4637,OTHER OFFENSE,2020-12-08,27,"1,971"
4639,ROBBERY,2020-12-08,20,"1,971"
4646,SEX OFFENSE,2020-12-08,1,"1,971"
4631,THEFT,2020-12-08,104,"1,971"
4638,WEAPONS VIOLATION,2020-12-08,23,"1,971"
4590,ARSON,2020-12-09,4,"1,688"
4582,ASSAULT,2020-12-09,40,"1,688"
4579,BATTERY,2020-12-09,86,"1,688"
4587,BURGLARY,2020-12-09,12,"1,688"
4581,CRIMINAL DAMAGE,2020-12-09,51,"1,688"
4589,CRIMINAL TRESPASS,2020-12-09,9,"1,688"
4580,DECEPTIVE PRACTICE,2020-12-09,80,"1,688"
4594,HOMICIDE,2020-12-09,1,"1,688"
4592,INTERFERENCE WITH PUBLIC OFFICER,2020-12-09,2,"1,688"
4583,MOTOR VEHICLE THEFT,2020-12-09,29,"1,688"
4586,NARCOTICS,2020-12-09,22,"1,688"
4591,OFFENSE INVOLVING CHILDREN,2020-12-09,3,"1,688"
4584,OTHER OFFENSE,2020-12-09,26,"1,688"
4593,PUBLIC PEACE VIOLATION,2020-12-09,1,"1,688"
4588,ROBBERY,2020-12-09,11,"1,688"
4578,THEFT,2020-12-09,105,"1,688"
4585,WEAPONS VIOLATION,2020-12-09,23,"1,688"
4608,ARSON,2020-12-10,3,"1,606"
4599,ASSAULT,2020-12-10,53,"1,606"
4597,BATTERY,2020-12-10,72,"1,606"
4605,BURGLARY,2020-12-10,10,"1,606"
4598,CRIMINAL DAMAGE,2020-12-10,58,"1,606"
4606,CRIMINAL TRESPASS,2020-12-10,9,"1,606"
4596,DECEPTIVE PRACTICE,2020-12-10,103,"1,606"
4612,HOMICIDE,2020-12-10,1,"1,606"
4602,MOTOR VEHICLE THEFT,2020-12-10,26,"1,606"
4603,NARCOTICS,2020-12-10,24,"1,606"
4607,OFFENSE INVOLVING CHILDREN,2020-12-10,4,"1,606"
4600,OTHER OFFENSE,2020-12-10,37,"1,606"
4609,PUBLIC PEACE VIOLATION,2020-12-10,3,"1,606"
4604,ROBBERY,2020-12-10,19,"1,606"
4610,SEX OFFENSE,2020-12-10,1,"1,606"
4611,STALKING,2020-12-10,1,"1,606"
4595,THEFT,2020-12-10,105,"1,606"
4601,WEAPONS VIOLATION,2020-12-10,32,"1,606"
5265,ASSAULT,2020-12-11,34,"1,587"
5263,BATTERY,2020-12-11,77,"1,587"
5269,BURGLARY,2020-12-11,17,"1,587"
5279,CONCEALED CARRY LICENSE VIOLATION,2020-12-11,1,"1,587"
5264,CRIMINAL DAMAGE,2020-12-11,55,"1,587"
5278,CRIMINAL SEXUAL ASSAULT,2020-12-11,1,"1,587"
5272,CRIMINAL TRESPASS,2020-12-11,8,"1,587"
5262,DECEPTIVE PRACTICE,2020-12-11,84,"1,587"
5281,HOMICIDE,2020-12-11,1,"1,587"
5280,INTERFERENCE WITH PUBLIC OFFICER,2020-12-11,1,"1,587"
5275,KIDNAPPING,2020-12-11,1,"1,587"
5268,MOTOR VEHICLE THEFT,2020-12-11,21,"1,587"
5270,NARCOTICS,2020-12-11,15,"1,587"
5273,OFFENSE INVOLVING CHILDREN,2020-12-11,4,"1,587"
5267,OTHER OFFENSE,2020-12-11,23,"1,587"
5277,PUBLIC PEACE VIOLATION,2020-12-11,1,"1,587"
5266,ROBBERY,2020-12-11,25,"1,587"
5274,SEX OFFENSE,2020-12-11,3,"1,587"
5276,STALKING,2020-12-11,1,"1,587"
5261,THEFT,2020-12-11,97,"1,587"
5271,WEAPONS VIOLATION,2020-12-11,14,"1,587"
4730,ASSAULT,2020-12-12,41,874
4726,BATTERY,2020-12-12,104,874
4735,BURGLARY,2020-12-12,17,874
4729,CRIMINAL DAMAGE,2020-12-12,52,874
4739,CRIMINAL SEXUAL ASSAULT,2020-12-12,2,874
4737,CRIMINAL TRESPASS,2020-12-12,8,874
4728,DECEPTIVE PRACTICE,2020-12-12,54,874
4740,LIQUOR LAW VIOLATION,2020-12-12,1,874
4733,MOTOR VEHICLE THEFT,2020-12-12,28,874
4736,NARCOTICS,2020-12-12,14,874
4738,OFFENSE INVOLVING CHILDREN,2020-12-12,2,874
4732,OTHER OFFENSE,2020-12-12,29,874
4731,ROBBERY,2020-12-12,29,874
4741,SEX OFFENSE,2020-12-12,1,874
4727,THEFT,2020-12-12,77,874
4734,WEAPONS VIOLATION,2020-12-12,25,874
4332,ASSAULT,2020-12-13,37,583
4328,BATTERY,2020-12-13,107,583
4337,BURGLARY,2020-12-13,24,583
4331,CRIMINAL DAMAGE,2020-12-13,59,583
4343,CRIMINAL SEXUAL ASSAULT,2020-12-13,3,583
4339,CRIMINAL TRESPASS,2020-12-13,6,583
4330,DECEPTIVE PRACTICE,2020-12-13,75,583
4342,HOMICIDE,2020-12-13,3,583
4341,INTERFERENCE WITH PUBLIC OFFICER,2020-12-13,3,583
4345,INTIMIDATION,2020-12-13,1,583
4333,MOTOR VEHICLE THEFT,2020-12-13,34,583
4338,NARCOTICS,2020-12-13,19,583
4340,OFFENSE INVOLVING CHILDREN,2020-12-13,4,583
4335,OTHER OFFENSE,2020-12-13,28,583
4336,ROBBERY,2020-12-13,24,583
4344,SEX OFFENSE,2020-12-13,2,583
4329,THEFT,2020-12-13,80,583
4334,WEAPONS VIOLATION,2020-12-13,30,583
4264,ARSON,2020-12-14,4,"1,374"
4254,ASSAULT,2020-12-14,52,"1,374"
4252,BATTERY,2020-12-14,85,"1,374"
4259,BURGLARY,2020-12-14,21,"1,374"
4255,CRIMINAL DAMAGE,2020-12-14,43,"1,374"
4261,CRIMINAL TRESPASS,2020-12-14,11,"1,374"
4251,DECEPTIVE PRACTICE,2020-12-14,108,"1,374"
4265,INTERFERENCE WITH PUBLIC OFFICER,2020-12-14,2,"1,374"
4268,INTIMIDATION,2020-12-14,1,"1,374"
4267,KIDNAPPING,2020-12-14,1,"1,374"
4256,MOTOR VEHICLE THEFT,2020-12-14,36,"1,374"
4260,NARCOTICS,2020-12-14,17,"1,374"
4263,OFFENSE INVOLVING CHILDREN,2020-12-14,4,"1,374"
4258,OTHER OFFENSE,2020-12-14,25,"1,374"
4262,ROBBERY,2020-12-14,7,"1,374"
4266,SEX OFFENSE,2020-12-14,2,"1,374"
4253,THEFT,2020-12-14,84,"1,374"
4257,WEAPONS VIOLATION,2020-12-14,26,"1,374"
1756,ARSON,2020-12-15,1,"1,562"
1747,ASSAULT,2020-12-15,32,"1,562"
1744,BATTERY,2020-12-15,64,"1,562"
1752,BURGLARY,2020-12-15,12,"1,562"
1760,CONCEALED CARRY LICENSE VIOLATION,2020-12-15,1,"1,562"
1745,CRIMINAL DAMAGE,2020-12-15,48,"1,562"
1759,CRIMINAL SEXUAL ASSAULT,2020-12-15,1,"1,562"
1753,CRIMINAL TRESPASS,2020-12-15,10,"1,562"
1742,DECEPTIVE PRACTICE,2020-12-15,133,"1,562"
1755,INTERFERENCE WITH PUBLIC OFFICER,2020-12-15,2,"1,562"
1748,MOTOR VEHICLE THEFT,2020-12-15,29,"1,562"
1751,NARCOTICS,2020-12-15,20,"1,562"
1754,OFFENSE INVOLVING CHILDREN,2020-12-15,5,"1,562"
1746,OTHER OFFENSE,2020-12-15,32,"1,562"
1750,ROBBERY,2020-12-15,20,"1,562"
1757,SEX OFFENSE,2020-12-15,1,"1,562"
1758,STALKING,2020-12-15,1,"1,562"
1743,THEFT,2020-12-15,107,"1,562"
1749,WEAPONS VIOLATION,2020-12-15,28,"1,562"
5048,ARSON,2020-12-16,2,"1,335"
5036,ASSAULT,2020-12-16,47,"1,335"
5033,BATTERY,2020-12-16,90,"1,335"
5039,BURGLARY,2020-12-16,21,"1,335"
5035,CRIMINAL DAMAGE,2020-12-16,51,"1,335"
5043,CRIMINAL TRESPASS,2020-12-16,9,"1,335"
5032,DECEPTIVE PRACTICE,2020-12-16,100,"1,335"
5050,HOMICIDE,2020-12-16,1,"1,335"
5044,INTERFERENCE WITH PUBLIC OFFICER,2020-12-16,2,"1,335"
5038,MOTOR VEHICLE THEFT,2020-12-16,21,"1,335"
5040,NARCOTICS,2020-12-16,18,"1,335"
5049,OBSCENITY,2020-12-16,1,"1,335"
5045,OFFENSE INVOLVING CHILDREN,2020-12-16,2,"1,335"
5037,OTHER OFFENSE,2020-12-16,29,"1,335"
5047,PUBLIC PEACE VIOLATION,2020-12-16,2,"1,335"
5042,ROBBERY,2020-12-16,12,"1,335"
5046,STALKING,2020-12-16,2,"1,335"
5034,THEFT,2020-12-16,88,"1,335"
5041,WEAPONS VIOLATION,2020-12-16,15,"1,335"
5317,ARSON,2020-12-17,1,"1,292"
5305,ASSAULT,2020-12-17,41,"1,292"
5304,BATTERY,2020-12-17,83,"1,292"
5311,BURGLARY,2020-12-17,15,"1,292"
5319,CONCEALED CARRY LICENSE VIOLATION,2020-12-17,1,"1,292"
5306,CRIMINAL DAMAGE,2020-12-17,37,"1,292"
5314,CRIMINAL SEXUAL ASSAULT,2020-12-17,5,"1,292"
5315,CRIMINAL TRESPASS,2020-12-17,5,"1,292"
5303,DECEPTIVE PRACTICE,2020-12-17,94,"1,292"
5316,HOMICIDE,2020-12-17,2,"1,292"
5320,INTERFERENCE WITH PUBLIC OFFICER,2020-12-17,1,"1,292"
5318,KIDNAPPING,2020-12-17,1,"1,292"
5307,MOTOR VEHICLE THEFT,2020-12-17,33,"1,292"
5312,NARCOTICS,2020-12-17,13,"1,292"
5313,OFFENSE INVOLVING CHILDREN,2020-12-17,7,"1,292"
5308,OTHER OFFENSE,2020-12-17,29,"1,292"
5310,ROBBERY,2020-12-17,17,"1,292"
5302,THEFT,2020-12-17,97,"1,292"
5309,WEAPONS VIOLATION,2020-12-17,23,"1,292"
4247,ARSON,2020-12-18,1,"1,212"
4236,ASSAULT,2020-12-18,42,"1,212"
4234,BATTERY,2020-12-18,77,"1,212"
4243,BURGLARY,2020-12-18,17,"1,212"
4235,CRIMINAL DAMAGE,2020-12-18,44,"1,212"
4245,CRIMINAL SEXUAL ASSAULT,2020-12-18,6,"1,212"
4242,CRIMINAL TRESPASS,2020-12-18,18,"1,212"
4232,DECEPTIVE PRACTICE,2020-12-18,108,"1,212"
4250,HOMICIDE,2020-12-18,1,"1,212"
4249,INTERFERENCE WITH PUBLIC OFFICER,2020-12-18,1,"1,212"
4239,MOTOR VEHICLE THEFT,2020-12-18,22,"1,212"
4241,NARCOTICS,2020-12-18,19,"1,212"
4244,OFFENSE INVOLVING CHILDREN,2020-12-18,7,"1,212"
4237,OTHER OFFENSE,2020-12-18,39,"1,212"
4246,PUBLIC PEACE VIOLATION,2020-12-18,2,"1,212"
4240,ROBBERY,2020-12-18,21,"1,212"
4248,STALKING,2020-12-18,1,"1,212"
4233,THEFT,2020-12-18,100,"1,212"
4238,WEAPONS VIOLATION,2020-12-18,24,"1,212"
3964,ASSAULT,2020-12-19,46,781
3961,BATTERY,2020-12-19,110,781
3970,BURGLARY,2020-12-19,18,781
3980,CONCEALED CARRY LICENSE VIOLATION,2020-12-19,1,781
3963,CRIMINAL DAMAGE,2020-12-19,55,781
3977,CRIMINAL SEXUAL ASSAULT,2020-12-19,2,781
3972,CRIMINAL TRESPASS,2020-12-19,8,781
3967,DECEPTIVE PRACTICE,2020-12-19,34,781
3976,HOMICIDE,2020-12-19,3,781
3974,INTERFERENCE WITH PUBLIC OFFICER,2020-12-19,4,781
3981,INTIMIDATION,2020-12-19,1,781
3978,LIQUOR LAW VIOLATION,2020-12-19,1,781
3966,MOTOR VEHICLE THEFT,2020-12-19,38,781
3971,NARCOTICS,2020-12-19,13,781
3968,OTHER OFFENSE,2020-12-19,22,781
3973,PUBLIC PEACE VIOLATION,2020-12-19,6,781
3969,ROBBERY,2020-12-19,22,781
3975,SEX OFFENSE,2020-12-19,3,781
3979,STALKING,2020-12-19,1,781
3962,THEFT,2020-12-19,89,781
3965,WEAPONS VIOLATION,2020-12-19,40,781
5543,ARSON,2020-12-20,3,557
5534,ASSAULT,2020-12-20,44,557
5530,BATTERY,2020-12-20,95,557
5539,BURGLARY,2020-12-20,19,557
5533,CRIMINAL DAMAGE,2020-12-20,65,557
5545,CRIMINAL SEXUAL ASSAULT,2020-12-20,3,557
5541,CRIMINAL TRESPASS,2020-12-20,7,557
5531,DECEPTIVE PRACTICE,2020-12-20,73,557
5544,HOMICIDE,2020-12-20,3,557
5548,INTERFERENCE WITH PUBLIC OFFICER,2020-12-20,1,557
5535,MOTOR VEHICLE THEFT,2020-12-20,39,557
5540,NARCOTICS,2020-12-20,15,557
5542,OFFENSE INVOLVING CHILDREN,2020-12-20,5,557
5538,OTHER OFFENSE,2020-12-20,20,557
5546,PUBLIC PEACE VIOLATION,2020-12-20,3,557
5537,ROBBERY,2020-12-20,22,557
5547,SEX OFFENSE,2020-12-20,2,557
5532,THEFT,2020-12-20,72,557
5536,WEAPONS VIOLATION,2020-12-20,31,557
986,ARSON,2020-12-21,2,"1,380"
974,ASSAULT,2020-12-21,43,"1,380"
972,BATTERY,2020-12-21,85,"1,380"
979,BURGLARY,2020-12-21,20,"1,380"
988,CONCEALED CARRY LICENSE VIOLATION,2020-12-21,1,"1,380"
973,CRIMINAL DAMAGE,2020-12-21,60,"1,380"
982,CRIMINAL SEXUAL ASSAULT,2020-12-21,6,"1,380"
981,CRIMINAL TRESPASS,2020-12-21,9,"1,380"
970,DECEPTIVE PRACTICE,2020-12-21,147,"1,380"
983,HOMICIDE,2020-12-21,3,"1,380"
989,INTERFERENCE WITH PUBLIC OFFICER,2020-12-21,1,"1,380"
978,MOTOR VEHICLE THEFT,2020-12-21,24,"1,380"
980,NARCOTICS,2020-12-21,20,"1,380"
987,OFFENSE INVOLVING CHILDREN,2020-12-21,1,"1,380"
975,OTHER OFFENSE,2020-12-21,26,"1,380"
984,PUBLIC PEACE VIOLATION,2020-12-21,3,"1,380"
976,ROBBERY,2020-12-21,26,"1,380"
985,SEX OFFENSE,2020-12-21,2,"1,380"
971,THEFT,2020-12-21,94,"1,380"
977,WEAPONS VIOLATION,2020-12-21,25,"1,380"
3231,ARSON,2020-12-22,1,"1,290"
3218,ASSAULT,2020-12-22,39,"1,290"
3216,BATTERY,2020-12-22,97,"1,290"
3223,BURGLARY,2020-12-22,15,"1,290"
3217,CRIMINAL DAMAGE,2020-12-22,52,"1,290"
3230,CRIMINAL SEXUAL ASSAULT,2020-12-22,2,"1,290"
3225,CRIMINAL TRESPASS,2020-12-22,7,"1,290"
3214,DECEPTIVE PRACTICE,2020-12-22,117,"1,290"
3232,HOMICIDE,2020-12-22,1,"1,290"
3228,INTERFERENCE WITH PUBLIC OFFICER,2020-12-22,2,"1,290"
3220,MOTOR VEHICLE THEFT,2020-12-22,26,"1,290"
3224,NARCOTICS,2020-12-22,9,"1,290"
3226,OFFENSE INVOLVING CHILDREN,2020-12-22,6,"1,290"
3222,OTHER OFFENSE,2020-12-22,16,"1,290"
3229,PUBLIC PEACE VIOLATION,2020-12-22,2,"1,290"
3221,ROBBERY,2020-12-22,24,"1,290"
3227,SEX OFFENSE,2020-12-22,3,"1,290"
3215,THEFT,2020-12-22,114,"1,290"
3219,WEAPONS VIOLATION,2020-12-22,29,"1,290"
5298,ARSON,2020-12-23,2,"1,121"
5286,ASSAULT,2020-12-23,43,"1,121"
5284,BATTERY,2020-12-23,91,"1,121"
5289,BURGLARY,2020-12-23,23,"1,121"
5285,CRIMINAL DAMAGE,2020-12-23,55,"1,121"
5294,CRIMINAL SEXUAL ASSAULT,2020-12-23,5,"1,121"
5293,CRIMINAL TRESPASS,2020-12-23,13,"1,121"
5283,DECEPTIVE PRACTICE,2020-12-23,94,"1,121"
5301,INTERFERENCE WITH PUBLIC OFFICER,2020-12-23,1,"1,121"
5299,KIDNAPPING,2020-12-23,1,"1,121"
5287,MOTOR VEHICLE THEFT,2020-12-23,33,"1,121"
5291,NARCOTICS,2020-12-23,21,"1,121"
5295,OFFENSE INVOLVING CHILDREN,2020-12-23,5,"1,121"
5288,OTHER OFFENSE,2020-12-23,30,"1,121"
5297,PUBLIC PEACE VIOLATION,2020-12-23,2,"1,121"
5292,ROBBERY,2020-12-23,15,"1,121"
5296,SEX OFFENSE,2020-12-23,3,"1,121"
5300,STALKING,2020-12-23,1,"1,121"
5282,THEFT,2020-12-23,97,"1,121"
5290,WEAPONS VIOLATION,2020-12-23,22,"1,121"
4546,ASSAULT,2020-12-24,40,566
4543,BATTERY,2020-12-24,78,566
4549,BURGLARY,2020-12-24,17,566
4545,CRIMINAL DAMAGE,2020-12-24,54,566
4557,CRIMINAL SEXUAL ASSAULT,2020-12-24,2,566
4553,CRIMINAL TRESPASS,2020-12-24,6,566
4544,DECEPTIVE PRACTICE,2020-12-24,73,566
4555,HOMICIDE,2020-12-24,3,566
4548,MOTOR VEHICLE THEFT,2020-12-24,24,566
4554,NARCOTICS,2020-12-24,3,566
4551,OFFENSE INVOLVING CHILDREN,2020-12-24,15,566
4547,OTHER OFFENSE,2020-12-24,30,566
4556,PUBLIC PEACE VIOLATION,2020-12-24,2,566
4550,ROBBERY,2020-12-24,16,566
4558,SEX OFFENSE,2020-12-24,1,566
4542,THEFT,2020-12-24,105,566
4552,WEAPONS VIOLATION,2020-12-24,13,566
2420,ARSON,2020-12-25,1,149
2406,ASSAULT,2020-12-25,37,149
2403,BATTERY,2020-12-25,126,149
2410,BURGLARY,2020-12-25,17,149
2423,CONCEALED CARRY LICENSE VIOLATION,2020-12-25,1,149
2404,CRIMINAL DAMAGE,2020-12-25,52,149
2416,CRIMINAL SEXUAL ASSAULT,2020-12-25,3,149
2418,CRIMINAL TRESPASS,2020-12-25,2,149
2409,DECEPTIVE PRACTICE,2020-12-25,18,149
2419,HOMICIDE,2020-12-25,2,149
2407,MOTOR VEHICLE THEFT,2020-12-25,25,149
2414,NARCOTICS,2020-12-25,4,149
2412,OFFENSE INVOLVING CHILDREN,2020-12-25,11,149
2408,OTHER OFFENSE,2020-12-25,24,149
2415,PROSTITUTION,2020-12-25,4,149
2422,PUBLIC PEACE VIOLATION,2020-12-25,1,149
2411,ROBBERY,2020-12-25,13,149
2417,SEX OFFENSE,2020-12-25,2,149
2421,STALKING,2020-12-25,1,149
2405,THEFT,2020-12-25,40,149
2413,WEAPONS VIOLATION,2020-12-25,10,149
6103,ARSON,2020-12-26,1,893
6089,ASSAULT,2020-12-26,36,893
6085,BATTERY,2020-12-26,86,893
6093,BURGLARY,2020-12-26,22,893
6105,CONCEALED CARRY LICENSE VIOLATION,2020-12-26,1,893
6087,CRIMINAL DAMAGE,2020-12-26,51,893
6102,CRIMINAL SEXUAL ASSAULT,2020-12-26,2,893
6096,CRIMINAL TRESPASS,2020-12-26,5,893
6088,DECEPTIVE PRACTICE,2020-12-26,38,893
6097,HOMICIDE,2020-12-26,3,893
6100,INTERFERENCE WITH PUBLIC OFFICER,2020-12-26,2,893
6106,INTIMIDATION,2020-12-26,1,893
6104,LIQUOR LAW VIOLATION,2020-12-26,1,893
6092,MOTOR VEHICLE THEFT,2020-12-26,24,893
6095,NARCOTICS,2020-12-26,12,893
6098,OFFENSE INVOLVING CHILDREN,2020-12-26,3,893
6091,OTHER OFFENSE,2020-12-26,26,893
6099,PUBLIC PEACE VIOLATION,2020-12-26,3,893
6094,ROBBERY,2020-12-26,18,893
6101,SEX OFFENSE,2020-12-26,2,893
6086,THEFT,2020-12-26,63,893
6090,WEAPONS VIOLATION,2020-12-26,27,893
5636,ARSON,2020-12-27,1,572
5624,ASSAULT,2020-12-27,41,572
5621,BATTERY,2020-12-27,94,572
5630,BURGLARY,2020-12-27,20,572
5639,CONCEALED CARRY LICENSE VIOLATION,2020-12-27,1,572
5623,CRIMINAL DAMAGE,2020-12-27,71,572
5634,CRIMINAL SEXUAL ASSAULT,2020-12-27,2,572
5632,CRIMINAL TRESPASS,2020-12-27,7,572
5625,DECEPTIVE PRACTICE,2020-12-27,40,572
5635,HOMICIDE,2020-12-27,2,572
5640,INTIMIDATION,2020-12-27,1,572
5626,MOTOR VEHICLE THEFT,2020-12-27,32,572
5631,NARCOTICS,2020-12-27,18,572
5633,OFFENSE INVOLVING CHILDREN,2020-12-27,5,572
5627,OTHER OFFENSE,2020-12-27,28,572
5638,PUBLIC PEACE VIOLATION,2020-12-27,1,572
5629,ROBBERY,2020-12-27,21,572
5637,SEX OFFENSE,2020-12-27,1,572
5622,THEFT,2020-12-27,75,572
5628,WEAPONS VIOLATION,2020-12-27,23,572
6150,ASSAULT,2020-12-28,31,"1,565"
6144,BATTERY,2020-12-28,85,"1,565"
6151,BURGLARY,2020-12-28,26,"1,565"
6147,CRIMINAL DAMAGE,2020-12-28,61,"1,565"
6161,CRIMINAL SEXUAL ASSAULT,2020-12-28,2,"1,565"
6155,CRIMINAL TRESPASS,2020-12-28,8,"1,565"
6146,DECEPTIVE PRACTICE,2020-12-28,78,"1,565"
6159,HOMICIDE,2020-12-28,3,"1,565"
6163,INTERFERENCE WITH PUBLIC OFFICER,2020-12-28,1,"1,565"
6162,KIDNAPPING,2020-12-28,1,"1,565"
6149,MOTOR VEHICLE THEFT,2020-12-28,33,"1,565"
6154,NARCOTICS,2020-12-28,18,"1,565"
6156,OFFENSE INVOLVING CHILDREN,2020-12-28,5,"1,565"
6148,OTHER OFFENSE,2020-12-28,34,"1,565"
6158,PUBLIC PEACE VIOLATION,2020-12-28,3,"1,565"
6152,ROBBERY,2020-12-28,22,"1,565"
6157,SEX OFFENSE,2020-12-28,3,"1,565"
6160,STALKING,2020-12-28,2,"1,565"
6145,THEFT,2020-12-28,83,"1,565"
6153,WEAPONS VIOLATION,2020-12-28,21,"1,565"
6485,ASSAULT,2020-12-29,36,"1,597"
6481,BATTERY,2020-12-29,69,"1,597"
6490,BURGLARY,2020-12-29,14,"1,597"
6484,CRIMINAL DAMAGE,2020-12-29,55,"1,597"
6496,CRIMINAL SEXUAL ASSAULT,2020-12-29,1,"1,597"
6492,CRIMINAL TRESPASS,2020-12-29,10,"1,597"
6482,DECEPTIVE PRACTICE,2020-12-29,66,"1,597"
6498,HOMICIDE,2020-12-29,1,"1,597"
6497,INTERFERENCE WITH PUBLIC OFFICER,2020-12-29,1,"1,597"
6487,MOTOR VEHICLE THEFT,2020-12-29,23,"1,597"
6491,NARCOTICS,2020-12-29,14,"1,597"
6493,OFFENSE INVOLVING CHILDREN,2020-12-29,2,"1,597"
6486,OTHER OFFENSE,2020-12-29,24,"1,597"
6489,ROBBERY,2020-12-29,17,"1,597"
6494,SEX OFFENSE,2020-12-29,2,"1,597"
6495,STALKING,2020-12-29,1,"1,597"
6483,THEFT,2020-12-29,56,"1,597"
6488,WEAPONS VIOLATION,2020-12-29,21,"1,597"
5472,ARSON,2020-12-30,2,"1,325"
5458,ASSAULT,2020-12-30,41,"1,325"
5457,BATTERY,2020-12-30,73,"1,325"
5464,BURGLARY,2020-12-30,12,"1,325"
5460,CRIMINAL DAMAGE,2020-12-30,31,"1,325"
5470,CRIMINAL SEXUAL ASSAULT,2020-12-30,2,"1,325"
5466,CRIMINAL TRESPASS,2020-12-30,5,"1,325"
5455,DECEPTIVE PRACTICE,2020-12-30,96,"1,325"
5471,HOMICIDE,2020-12-30,2,"1,325"
5468,INTERFERENCE WITH PUBLIC OFFICER,2020-12-30,2,"1,325"
5461,MOTOR VEHICLE THEFT,2020-12-30,28,"1,325"
5462,NARCOTICS,2020-12-30,15,"1,325"
5467,OFFENSE INVOLVING CHILDREN,2020-12-30,5,"1,325"
5459,OTHER OFFENSE,2020-12-30,39,"1,325"
5463,ROBBERY,2020-12-30,14,"1,325"
5469,SEX OFFENSE,2020-12-30,2,"1,325"
5473,STALKING,2020-12-30,1,"1,325"
5456,THEFT,2020-12-30,73,"1,325"
5465,WEAPONS VIOLATION,2020-12-30,11,"1,325"
4453,ARSON,2020-12-31,1,883
4442,ASSAULT,2020-12-31,36,883
4437,BATTERY,2020-12-31,106,883
4445,BURGLARY,2020-12-31,22,883
4439,CRIMINAL DAMAGE,2020-12-31,71,883
4449,CRIMINAL SEXUAL ASSAULT,2020-12-31,4,883
4448,CRIMINAL TRESPASS,2020-12-31,9,883
4438,DECEPTIVE PRACTICE,2020-12-31,82,883
4456,HOMICIDE,2020-12-31,1,883
4454,LIQUOR LAW VIOLATION,2020-12-31,1,883
4443,MOTOR VEHICLE THEFT,2020-12-31,32,883
4447,NARCOTICS,2020-12-31,12,883
4450,OFFENSE INVOLVING CHILDREN,2020-12-31,2,883
4444,OTHER OFFENSE,2020-12-31,27,883
4452,PUBLIC PEACE VIOLATION,2020-12-31,2,883
4446,ROBBERY,2020-12-31,12,883
4451,SEX OFFENSE,2020-12-31,2,883
4455,STALKING,2020-12-31,1,883
4440,THEFT,2020-12-31,70,883
4441,WEAPONS VIOLATION,2020-12-31,39,883
566,ASSAULT,2021-01-01,37,249
560,BATTERY,2021-01-01,154,249
568,BURGLARY,2021-01-01,17,249
576,CONCEALED CARRY LICENSE VIOLATION,2021-01-01,2,249
561,CRIMINAL DAMAGE,2021-01-01,92,249
574,CRIMINAL SEXUAL ASSAULT,2021-01-01,4,249
571,CRIMINAL TRESPASS,2021-01-01,10,249
564,DECEPTIVE PRACTICE,2021-01-01,41,249
577,HOMICIDE,2021-01-01,2,249
580,INTERFERENCE WITH PUBLIC OFFICER,2021-01-01,1,249
579,KIDNAPPING,2021-01-01,1,249
567,MOTOR VEHICLE THEFT,2021-01-01,21,249
569,NARCOTICS,2021-01-01,12,249
573,OFFENSE INVOLVING CHILDREN,2021-01-01,5,249
565,OTHER OFFENSE,2021-01-01,41,249
578,PROSTITUTION,2021-01-01,1,249
572,PUBLIC PEACE VIOLATION,2021-01-01,5,249
570,ROBBERY,2021-01-01,11,249
575,SEX OFFENSE,2021-01-01,3,249
563,THEFT,2021-01-01,55,249
562,WEAPONS VIOLATION,2021-01-01,61,249
6310,ARSON,2021-01-02,1,"1,014"
6299,ASSAULT,2021-01-02,32,"1,014"
6295,BATTERY,2021-01-02,83,"1,014"
6304,BURGLARY,2021-01-02,16,"1,014"
6298,CRIMINAL DAMAGE,2021-01-02,40,"1,014"
6309,CRIMINAL SEXUAL ASSAULT,2021-01-02,2,"1,014"
6306,CRIMINAL TRESPASS,2021-01-02,8,"1,014"
6297,DECEPTIVE PRACTICE,2021-01-02,47,"1,014"
6314,HOMICIDE,2021-01-02,1,"1,014"
6313,INTERFERENCE WITH PUBLIC OFFICER,2021-01-02,1,"1,014"
6311,LIQUOR LAW VIOLATION,2021-01-02,1,"1,014"
6302,MOTOR VEHICLE THEFT,2021-01-02,23,"1,014"
6303,NARCOTICS,2021-01-02,19,"1,014"
6307,OFFENSE INVOLVING CHILDREN,2021-01-02,3,"1,014"
6301,OTHER OFFENSE,2021-01-02,31,"1,014"
6305,ROBBERY,2021-01-02,14,"1,014"
6308,SEX OFFENSE,2021-01-02,2,"1,014"
6312,STALKING,2021-01-02,1,"1,014"
6296,THEFT,2021-01-02,71,"1,014"
6300,WEAPONS VIOLATION,2021-01-02,31,"1,014"
4514,ARSON,2021-01-03,1,581
4502,ASSAULT,2021-01-03,32,581
4498,BATTERY,2021-01-03,105,581
4508,BURGLARY,2021-01-03,15,581
4499,CRIMINAL DAMAGE,2021-01-03,72,581
4516,CRIMINAL SEXUAL ASSAULT,2021-01-03,1,581
